date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2/4/2015 18:55,22.29,27.35666667,0,616.3333333,0.004553467,0
2/4/2015 18:55,22.29,27.34,0,609,0.004550673,0
2/4/2015 18:56,22.29,27.39,0,614,0.004559056,0
2/4/2015 18:58,22.29,27.34,0,613.5,0.004550673,0
2/4/2015 18:59,22.29,27.34,0,611,0.004550673,0
2/4/2015 19:00,22.29,27.39,0,612,0.004559056,0
2/4/2015 19:01,22.29,27.29,0,608,0.00454229,0
2/4/2015 19:01,22.29,27.29,0,605.5,0.00454229,0
2/4/2015 19:02,22.2675,27.315,0,608.5,0.004540214,0
2/4/2015 19:04,22.2,27.29,0,608.5,0.004517288,0
2/4/2015 19:05,22.245,27.29,0,602.5,0.004529774,0
2/4/2015 19:06,22.2,27.29,0,598,0.004517288,0
2/4/2015 19:07,22.2,27.29,0,595,0.004517288,0
2/4/2015 19:08,22.2,27.29,0,591,0.004517288,0
2/4/2015 19:08,22.245,27.245,0,591,0.00452225,0
2/4/2015 19:09,22.2,27.2,0,595,0.004502283,0
2/4/2015 19:11,22.2,27.29,0,594.3333333,0.004517288,0
2/4/2015 19:12,22.2,27.29,0,593.5,0.004517288,0
2/4/2015 19:13,22.2,27.29,0,592,0.004517288,0
2/4/2015 19:14,22.15,27.245,0,586.5,0.004495971,0
2/4/2015 19:14,22.2,27.2,0,586,0.004502283,0
2/4/2015 19:15,22.15,27.245,0,586,0.004495971,0
2/4/2015 19:17,22.2,27.245,0,584.5,0.004509785,0
2/4/2015 19:18,22.1,27.245,0,584.5,0.004482195,0
2/4/2015 19:19,22.1,27.2,0,585.5,0.004474738,0
2/4/2015 19:20,22.13333333,27.2,0,584.6666667,0.004483903,0
2/4/2015 19:21,22.2,27.2,0,577,0.004502283,0
2/4/2015 19:21,22.1,27.2,0,580,0.004474738,0
2/4/2015 19:23,22.125,27.2,0,582,0.00448161,0
2/4/2015 19:24,22.2,27.2,0,580,0.004502283,0
2/4/2015 19:25,22.1,27.15,0,578,0.004466454,0
2/4/2015 19:25,22.1,27.2,0,576.5,0.004474738,0
2/4/2015 19:27,22.1,27.2,0,580,0.004474738,0
2/4/2015 19:27,22.1,27.2,0,572.5,0.004474738,0
2/4/2015 19:28,22.1,27.2,0,567,0.004474738,0
2/4/2015 19:30,22.1,27.2,0,568,0.004474738,0
2/4/2015 19:31,22.1,27.2,0,574.5,0.004474738,0
2/4/2015 19:32,22.1,27.2,0,564.3333333,0.004474738,0
2/4/2015 19:33,22.1,27.2,0,563,0.004474738,0
2/4/2015 19:34,22.1,27.15,0,564.5,0.004466454,0
2/4/2015 19:34,22.06666667,27.16666667,0,566.3333333,0.004460078,0
2/4/2015 19:36,22.1,27.1,0,562,0.004458169,0
2/4/2015 19:37,22,27.1,0,565.5,0.004430876,0
2/4/2015 19:38,22,27.1,0,570,0.004430876,0
2/4/2015 19:38,22.05,27.15,0,562,0.004452763,0
2/4/2015 19:40,22,27.1,0,560,0.004430876,0
2/4/2015 19:40,22,27.1,0,558,0.004430876,0
2/4/2015 19:41,22,27.1,0,556,0.004430876,0
2/4/2015 19:43,22,27.1,0,557,0.004430876,0
2/4/2015 19:44,21.9175,27.1,0,556.5,0.004408469,0
2/4/2015 19:45,21.945,27.1,0,557.5,0.004415927,0
2/4/2015 19:46,21.92666667,27.1,0,555,0.004410954,0
2/4/2015 19:46,21.89,27.1,0,555,0.004401023,0
2/4/2015 19:47,21.89,27.1,0,553,0.004401023,0
2/4/2015 19:49,21.89,27.1,0,549.5,0.004401023,0
2/4/2015 19:50,21.89,27.1,0,548.5,0.004401023,0
2/4/2015 19:51,21.89,27.1,0,551.5,0.004401023,0
2/4/2015 19:52,21.89,27.1,0,548.5,0.004401023,0
2/4/2015 19:53,21.89,27.1,0,548,0.004401023,0
2/4/2015 19:53,21.89,27.1,0,547.5,0.004401023,0
2/4/2015 19:54,21.89,27.1,0,553,0.004401023,0
2/4/2015 19:56,21.84,27.1,0,547.5,0.004387512,0
2/4/2015 19:57,21.85666667,27.1,0,548.6666667,0.004392012,0
2/4/2015 19:58,21.79,27.1,0,540,0.004374038,0
2/4/2015 19:59,21.79,27.1,0,538,0.004374038,0
2/4/2015 19:59,21.79,27.1,0,542,0.004374038,0
2/4/2015 20:00,21.79,27.1,0,542,0.004374038,0
2/4/2015 20:02,21.79,27.1,0,538,0.004374038,0
2/4/2015 20:03,21.79,27.1,0,537.6666667,0.004374038,0
2/4/2015 20:04,21.79,27.1,0,537.5,0.004374038,0
2/4/2015 20:05,21.79,27.1,0,536,0.004374038,0
2/4/2015 20:06,21.745,27.1,0,534.5,0.004361943,0
2/4/2015 20:06,21.7,27.1,0,532.5,0.004349877,0
2/4/2015 20:08,21.76,27.1,0,530,0.004365971,0
2/4/2015 20:09,21.745,27.05,0,529.5,0.004353839,0
2/4/2015 20:10,21.79,27.05,0,531,0.004365912,0
2/4/2015 20:10,21.73,27,0,533.3333333,0.004341725,0
2/4/2015 20:12,21.745,27,0,531,0.004345735,0
2/4/2015 20:12,21.745,27,0,529,0.004345735,0
2/4/2015 20:13,21.745,27,0,528.5,0.004345735,0
2/4/2015 20:15,21.7,27,0,525,0.004333714,0
2/4/2015 20:16,21.7,27,0,528.5,0.004333714,0
2/4/2015 20:17,21.7,27,0,530.5,0.004333714,0
2/4/2015 20:18,21.7,26.89,0,528,0.004315936,0
2/4/2015 20:19,21.7,26.89,0,526,0.004315936,0
2/4/2015 20:19,21.7,26.89,0,530,0.004315936,0
2/4/2015 20:21,21.7,26.89,0,533.3333333,0.004315936,0
2/4/2015 20:22,21.7,26.89,0,529,0.004315936,0
2/4/2015 20:23,21.7,26.89,0,528,0.004315936,0
2/4/2015 20:23,21.7,26.89,0,526,0.004315936,0
2/4/2015 20:25,21.7,26.89,0,526,0.004315936,0
2/4/2015 20:25,21.7,26.79,0,521,0.004299774,0
2/4/2015 20:26,21.7,26.79,0,518,0.004299774,0
2/4/2015 20:28,21.7,26.79,0,515.5,0.004299774,0
2/4/2015 20:29,21.7,26.79,0,520,0.004299774,0
2/4/2015 20:30,21.7,26.7675,0,523.5,0.004296138,0
2/4/2015 20:31,21.7,26.79,0,525.5,0.004299774,0
2/4/2015 20:31,21.7,26.79,0,525.5,0.004299774,0
2/4/2015 20:32,21.7,26.79,0,514,0.004299774,0
2/4/2015 20:34,21.7,26.7,0,518,0.00428523,0
2/4/2015 20:35,21.7,26.7,0,518,0.00428523,0
2/4/2015 20:36,21.7,26.7,0,520,0.00428523,0
2/4/2015 20:37,21.6,26.7,0,521,0.004258922,0
2/4/2015 20:38,21.6,26.6,0,518,0.004242862,0
2/4/2015 20:38,21.6,26.65,0,517,0.004250892,0
2/4/2015 20:39,21.6,26.6,0,511.5,0.004242862,0
2/4/2015 20:41,21.65,26.65,0,514,0.004264003,0
2/4/2015 20:42,21.6,26.55,0,515.5,0.004234832,0
2/4/2015 20:43,21.6,26.5,0,517,0.004226803,0
2/4/2015 20:44,21.6,26.5,0,515,0.004226803,0
2/4/2015 20:44,21.6,26.5,0,512,0.004226803,0
2/4/2015 20:45,21.6,26.5,0,515,0.004226803,0
2/4/2015 20:47,21.65,26.55,0,511,0.004247894,0
2/4/2015 20:48,21.6,26.5,0,514,0.004226803,0
2/4/2015 20:49,21.6,26.445,0,508,0.004217971,0
2/4/2015 20:50,21.6,26.4725,0,509.75,0.004222387,0
2/4/2015 20:51,21.6,26.445,0,508.75,0.004217971,0
2/4/2015 20:51,21.6,26.445,0,508.5,0.004217971,0
2/4/2015 20:53,21.6,26.39,0,507,0.004209139,0
2/4/2015 20:54,21.6,26.39,0,507,0.004209139,0
2/4/2015 20:55,21.6,26.39,0,503.5,0.004209139,0
2/4/2015 20:55,21.6,26.39,0,504,0.004209139,0
2/4/2015 20:57,21.6,26.39,0,504,0.004209139,0
2/4/2015 20:57,21.575,26.315,0,500.5,0.004190637,0
2/4/2015 20:58,21.6,26.29,0,500,0.004193082,0
2/4/2015 21:00,21.6,26.29,0,503.5,0.004193082,0
2/4/2015 21:01,21.55,26.245,0,503,0.004172982,0
2/4/2015 21:02,21.55,26.245,0,502.5,0.004172982,0
2/4/2015 21:03,21.5,26.2,0,502,0.004152962,0
2/4/2015 21:04,21.56666667,26.2,0,502,0.004170059,0
2/4/2015 21:04,21.5,26.2,0,502.5,0.004152962,0
2/4/2015 21:06,21.5,26.2,0,497,0.004152962,0
2/4/2015 21:07,21.5,26.15,0,501.5,0.004144984,0
2/4/2015 21:08,21.5,26.15,0,504,0.004144984,0
2/4/2015 21:08,21.5,26.1,0,501,0.004137006,0
2/4/2015 21:10,21.5,26.1,0,493.75,0.004137006,0
2/4/2015 21:10,21.5,26.1,0,500,0.004137006,0
2/4/2015 21:11,21.5,26.1,0,504.5,0.004137006,0
2/4/2015 21:13,21.5,26.05,0,504,0.004129028,0
2/4/2015 21:14,21.5,26.1,0,501,0.004137006,0
2/4/2015 21:15,21.5,26,0,499,0.00412105,0
2/4/2015 21:16,21.5,26,0,502,0.00412105,0
2/4/2015 21:16,21.5,26,0,503.5,0.00412105,0
2/4/2015 21:17,21.5,26,0,500.6666667,0.00412105,0
2/4/2015 21:19,21.5,26,0,493,0.00412105,0
2/4/2015 21:20,21.5,26,0,492.5,0.00412105,0
2/4/2015 21:21,21.5,26,0,493,0.00412105,0
2/4/2015 21:22,21.5,25.89,0,495.5,0.0041035,0
2/4/2015 21:23,21.5,26,0,492.6666667,0.00412105,0
2/4/2015 21:23,21.5,26,0,490,0.00412105,0
2/4/2015 21:24,21.5,25.92666667,0,493,0.00410935,0
2/4/2015 21:26,21.5,25.89,0,494.6666667,0.0041035,0
2/4/2015 21:27,21.5,25.89,0,496,0.0041035,0
2/4/2015 21:28,21.5,25.89,0,491,0.0041035,0
2/4/2015 21:29,21.5,25.84,0,490.5,0.004095523,0
2/4/2015 21:29,21.5,25.84,0,490,0.004095523,0
2/4/2015 21:30,21.5,25.89,0,491,0.0041035,0
2/4/2015 21:32,21.5,25.89,0,491.6666667,0.0041035,0
2/4/2015 21:33,21.5,25.89,0,493.5,0.0041035,0
2/4/2015 21:34,21.4725,25.865,0,493.75,0.004092568,0
2/4/2015 21:35,21.5,25.84,0,490,0.004095523,0
2/4/2015 21:36,21.5,25.79,0,488,0.004087546,0
2/4/2015 21:36,21.5,25.79,0,490,0.004087546,0
2/4/2015 21:38,21.5,25.79,0,487,0.004087546,0
2/4/2015 21:39,21.445,25.745,0,492.5,0.004066556,0
2/4/2015 21:40,21.445,25.745,0,493.5,0.004066556,0
2/4/2015 21:40,21.46333333,25.76,0,493.3333333,0.004073542,0
2/4/2015 21:42,21.445,25.745,0,488,0.004066556,0
2/4/2015 21:42,21.5,25.79,0,487.5,0.004087546,0
2/4/2015 21:43,21.42666667,25.73,0,485.3333333,0.004059579,0
2/4/2015 21:45,21.39,25.7,0,484,0.004045656,0
2/4/2015 21:46,21.39,25.7,0,489,0.004045656,0
2/4/2015 21:47,21.445,25.745,0,488,0.004066556,0
2/4/2015 21:48,21.5,25.79,0,493,0.004087546,0
2/4/2015 21:49,21.39,25.7,0,491,0.004045656,0
2/4/2015 21:49,21.445,25.745,0,488,0.004066556,0
2/4/2015 21:51,21.445,25.745,0,487.25,0.004066556,0
2/4/2015 21:52,21.39,25.7,0,489,0.004045656,0
2/4/2015 21:53,21.5,25.79,0,489,0.004087546,0
2/4/2015 21:53,21.39,25.7,0,486,0.004045656,0
2/4/2015 21:55,21.42666667,25.73,0,484.6666667,0.004059579,0
2/4/2015 21:55,21.39,25.7,0,485,0.004045656,0
2/4/2015 21:56,21.39,25.7,0,487,0.004045656,0
2/4/2015 21:58,21.39,25.7,0,492,0.004045656,0
2/4/2015 21:59,21.39,25.7,0,490.6666667,0.004045656,0
2/4/2015 22:00,21.39,25.7,0,488,0.004045656,0
2/4/2015 22:01,21.39,25.7,0,485.5,0.004045656,0
2/4/2015 22:01,21.39,25.7,0,486,0.004045656,0
2/4/2015 22:02,21.39,25.7,0,485.5,0.004045656,0
2/4/2015 22:04,21.39,25.7,0,486,0.004045656,0
2/4/2015 22:05,21.39,25.7,0,480,0.004045656,0
2/4/2015 22:06,21.39,25.7,0,481,0.004045656,0
2/4/2015 22:07,21.39,25.7,0,481.6666667,0.004045656,0
2/4/2015 22:08,21.39,25.7,0,485.5,0.004045656,0
2/4/2015 22:08,21.39,25.7,0,485,0.004045656,0
2/4/2015 22:09,21.39,25.7,0,473,0.004045656,0
2/4/2015 22:11,21.39,25.7,0,475,0.004045656,0
2/4/2015 22:12,21.39,25.7,0,486,0.004045656,0
2/4/2015 22:13,21.39,25.7,0,481.5,0.004045656,0
2/4/2015 22:14,21.39,25.7,0,483,0.004045656,0
2/4/2015 22:14,21.39,25.7,0,479,0.004045656,0
2/4/2015 22:15,21.39,25.7,0,479,0.004045656,0
2/4/2015 22:17,21.39,25.7,0,479,0.004045656,0
2/4/2015 22:18,21.34,25.7,0,479,0.004033195,0
2/4/2015 22:19,21.39,25.7,0,479,0.004045656,0
2/4/2015 22:20,21.39,25.7,0,477,0.004045656,0
2/4/2015 22:21,21.39,25.7,0,477.5,0.004045656,0
2/4/2015 22:21,21.29,25.7,0,477.5,0.004020769,0
2/4/2015 22:23,21.34,25.7,0,480,0.004033195,0
2/4/2015 22:24,21.29,25.7,0,480,0.004020769,0
2/4/2015 22:25,21.34,25.7,0,482,0.004033195,0
2/4/2015 22:25,21.32333333,25.7,0,480.3333333,0.004029049,0
2/4/2015 22:27,21.34,25.7,0,477.5,0.004033195,0
2/4/2015 22:27,21.29,25.7,0,476,0.004020769,0
2/4/2015 22:28,21.39,25.7,0,479,0.004045656,0
2/4/2015 22:30,21.39,25.7,0,471,0.004045656,0
2/4/2015 22:31,21.29,25.7,0,474,0.004020769,0
2/4/2015 22:32,21.29,25.7,0,477.5,0.004020769,0
2/4/2015 22:33,21.34,25.7,0,476,0.004033195,0
2/4/2015 22:34,21.29,25.7,0,474.25,0.004020769,0
2/4/2015 22:34,21.39,25.7,0,475,0.004045656,0
2/4/2015 22:36,21.29,25.7,0,476.5,0.004020769,0
2/4/2015 22:37,21.34,25.7,0,474.5,0.004033195,0
2/4/2015 22:38,21.29,25.7,0,478,0.004020769,0
2/4/2015 22:38,21.29,25.7,0,475.3333333,0.004020769,0
2/4/2015 22:40,21.29,25.7,0,477,0.004020769,0
2/4/2015 22:40,21.29,25.7,0,475.5,0.004020769,0
2/4/2015 22:41,21.29,25.7,0,477.5,0.004020769,0
2/4/2015 22:43,21.29,25.7,0,477.5,0.004020769,0
2/4/2015 22:44,21.29,25.7,0,478,0.004020769,0
2/4/2015 22:45,21.29,25.7,0,473.5,0.004020769,0
2/4/2015 22:46,21.29,25.7,0,472.5,0.004020769,0
2/4/2015 22:46,21.29,25.7,0,472,0.004020769,0
2/4/2015 22:47,21.29,25.7,0,469.5,0.004020769,0
2/4/2015 22:49,21.29,25.7,0,466.6666667,0.004020769,0
2/4/2015 22:50,21.29,25.7,0,467,0.004020769,0
2/4/2015 22:51,21.29,25.7,0,469.5,0.004020769,0
2/4/2015 22:52,21.2,25.6,0,469,0.003982828,0
2/4/2015 22:53,21.29,25.7,0,471,0.004020769,0
2/4/2015 22:53,21.29,25.7,0,469,0.004020769,0
2/4/2015 22:54,21.26,25.66666667,0,467.3333333,0.00400809,0
2/4/2015 22:56,21.245,25.65,0,471.5,0.004001763,0
2/4/2015 22:57,21.23,25.63333333,0,471.6666667,0.003995443,0
2/4/2015 22:58,21.29,25.7,0,475,0.004020769,0
2/4/2015 22:59,21.2,25.6,0,471,0.003982828,0
2/4/2015 22:59,21.2,25.6,0,471,0.003982828,0
2/4/2015 23:00,21.245,25.65,0,471,0.004001763,0
2/4/2015 23:02,21.245,25.65,0,474.5,0.004001763,0
2/4/2015 23:03,21.2,25.6,0,475.5,0.003982828,0
2/4/2015 23:04,21.2,25.6,0,474,0.003982828,0
2/4/2015 23:05,21.2,25.6,0,469,0.003982828,0
2/4/2015 23:06,21.2,25.6,0,474,0.003982828,0
2/4/2015 23:06,21.2,25.6,0,474,0.003982828,0
2/4/2015 23:08,21.2,25.6,0,468.5,0.003982828,0
2/4/2015 23:09,21.2,25.6,0,469.5,0.003982828,0
2/4/2015 23:10,21.2,25.6,0,472.5,0.003982828,0
2/4/2015 23:10,21.2,25.6,0,467.5,0.003982828,0
2/4/2015 23:12,21.2,25.6,0,469,0.003982828,0
2/4/2015 23:12,21.2,25.55,0,466.5,0.003974999,0
2/4/2015 23:13,21.2,25.5,0,469.5,0.003967171,0
2/4/2015 23:15,21.2,25.5,0,469,0.003967171,0
2/4/2015 23:16,21.2,25.5,0,467,0.003967171,0
2/4/2015 23:17,21.2,25.5,0,467.3333333,0.003967171,0
2/4/2015 23:18,21.2,25.5,0,467,0.003967171,0
2/4/2015 23:19,21.2,25.5,0,464.5,0.003967171,0
2/4/2015 23:19,21.2,25.445,0,466,0.00395856,0
2/4/2015 23:21,21.2,25.5,0,473,0.003967171,0
2/4/2015 23:22,21.2,25.39,0,475,0.003949949,0
2/4/2015 23:23,21.2,25.39,0,471,0.003949949,0
2/4/2015 23:23,21.2,25.39,0,470,0.003949949,0
2/4/2015 23:25,21.2,25.39,0,466.25,0.003949949,0
2/4/2015 23:25,21.2,25.39,0,467,0.003949949,0
2/4/2015 23:26,21.2,25.39,0,473,0.003949949,0
2/4/2015 23:28,21.2,25.39,0,468,0.003949949,0
2/4/2015 23:29,21.2,25.39,0,463,0.003949949,0
2/4/2015 23:30,21.2,25.39,0,466,0.003949949,0
2/4/2015 23:31,21.2,25.39,0,467,0.003949949,0
2/4/2015 23:31,21.2,25.29,0,468,0.003934293,0
2/4/2015 23:32,21.2,25.39,0,468,0.003949949,0
2/4/2015 23:34,21.2,25.29,0,468,0.003934293,0
2/4/2015 23:35,21.2,25.34,0,465.5,0.003942121,0
2/4/2015 23:36,21.2,25.39,0,464,0.003949949,0
2/4/2015 23:37,21.2,25.34,0,464.5,0.003942121,0
2/4/2015 23:38,21.2,25.29,0,465.6666667,0.003934293,0
2/4/2015 23:38,21.2,25.365,0,465.75,0.003946035,0
2/4/2015 23:39,21.2,25.39,0,464,0.003949949,0
2/4/2015 23:41,21.2,25.39,0,467,0.003949949,0
2/4/2015 23:42,21.15,25.39,0,466.5,0.003937767,0
2/4/2015 23:43,21.2,25.39,0,465,0.003949949,0
2/4/2015 23:44,21.2,25.39,0,462,0.003949949,0
2/4/2015 23:44,21.2,25.39,0,459.6666667,0.003949949,0
2/4/2015 23:45,21.2,25.29,0,458,0.003934293,0
2/4/2015 23:47,21.2,25.34,0,462.5,0.003942121,0
2/4/2015 23:48,21.2,25.29,0,467,0.003934293,0
2/4/2015 23:49,21.2,25.29,0,466.5,0.003934293,0
2/4/2015 23:50,21.2,25.29,0,463,0.003934293,0
2/4/2015 23:51,21.2,25.29,0,465,0.003934293,0
2/4/2015 23:51,21.2,25.29,0,463.25,0.003934293,0
2/4/2015 23:53,21.2,25.29,0,460,0.003934293,0
2/4/2015 23:54,21.2,25.29,0,457,0.003934293,0
2/4/2015 23:55,21.2,25.29,0,456,0.003934293,0
2/4/2015 23:55,21.245,25.245,0,454,0.003938177,0
2/4/2015 23:57,21.23,25.23,0,454,0.003932179,0
2/4/2015 23:57,21.29,25.29,0,458,0.003956216,0
2/4/2015 23:58,21.2,25.2,0,456,0.003920204,0
2/5/2015 0:00,21.245,25.245,0,456.5,0.003938177,0
2/5/2015 0:01,21.245,25.245,0,458.5,0.003938177,0
2/5/2015 0:02,21.26,25.26,0,459.6666667,0.003944183,0
2/5/2015 0:03,21.245,25.245,0,464,0.003938177,0
2/5/2015 0:04,21.245,25.2,0,465,0.003931113,0
2/5/2015 0:04,21.29,25.2,0,461,0.003942048,0
2/5/2015 0:06,21.245,25.2,0,458.5,0.003931113,0
2/5/2015 0:07,21.29,25.2,0,459,0.003942048,0
2/5/2015 0:08,21.29,25.2,0,451,0.003942048,0
2/5/2015 0:08,21.29,25.2,0,456,0.003942048,0
2/5/2015 0:10,21.29,25.2,0,463,0.003942048,0
2/5/2015 0:10,21.29,25.2,0,461.6666667,0.003942048,0
2/5/2015 0:11,21.29,25.2,0,458,0.003942048,0
2/5/2015 0:13,21.29,25.2,0,450,0.003942048,0
2/5/2015 0:14,21.29,25.2,0,457,0.003942048,0
2/5/2015 0:15,21.29,25.2,0,456,0.003942048,0
2/5/2015 0:16,21.29,25.2,0,456,0.003942048,0
2/5/2015 0:16,21.29,25.2,0,461,0.003942048,0
2/5/2015 0:17,21.29,25.2,0,463,0.003942048,0
2/5/2015 0:19,21.29,25.2,0,460,0.003942048,0
2/5/2015 0:20,21.29,25.2,0,456,0.003942048,0
2/5/2015 0:21,21.29,25.2,0,454.5,0.003942048,0
2/5/2015 0:22,21.29,25.2,0,448.5,0.003942048,0
2/5/2015 0:23,21.29,25.2,0,453.5,0.003942048,0
2/5/2015 0:23,21.29,25.2,0,454,0.003942048,0
2/5/2015 0:24,21.29,25.2,0,454,0.003942048,0
2/5/2015 0:26,21.29,25.245,0,450.5,0.003949132,0
2/5/2015 0:27,21.29,25.245,0,453,0.003949132,0
2/5/2015 0:28,21.2,25.2,0,457,0.003920204,0
2/5/2015 0:29,21.2,25.2,0,452.5,0.003920204,0
2/5/2015 0:29,21.2,25.2,0,449,0.003920204,0
2/5/2015 0:30,21.2,25.2,0,458.6666667,0.003920204,0
2/5/2015 0:32,21.2,25.2,0,454.5,0.003920204,0
2/5/2015 0:33,21.2,25.245,0,455.5,0.003927249,0
2/5/2015 0:34,21.2,25.245,0,453.5,0.003927249,0
2/5/2015 0:35,21.2,25.29,0,452,0.003934293,0
2/5/2015 0:36,21.2,25.29,0,451.5,0.003934293,0
2/5/2015 0:36,21.2,25.29,0,451,0.003934293,0
2/5/2015 0:38,21.16666667,25.35666667,0,450.3333333,0.003936616,0
2/5/2015 0:39,21.16666667,25.39,0,450,0.003941824,0
2/5/2015 0:40,21.15,25.39,0,453.5,0.003937767,0
2/5/2015 0:40,21.1,25.39,0,454,0.003925619,0
2/5/2015 0:42,21.15,25.39,0,452.5,0.003937767,0
2/5/2015 0:42,21.1,25.39,0,454,0.003925619,0
2/5/2015 0:43,21.1,25.39,0,457,0.003925619,0
2/5/2015 0:45,21.1,25.46333333,0,450.3333333,0.003937029,0
2/5/2015 0:46,21.1,25.5,0,451,0.003942734,0
2/5/2015 0:47,21.1,25.5,0,451,0.003942734,0
2/5/2015 0:48,21.05,25.445,0,449,0.003922035,0
2/5/2015 0:49,21.1,25.5,0,449,0.003942734,0
2/5/2015 0:49,21.05,25.445,0,450,0.003922035,0
2/5/2015 0:51,21.05,25.445,0,449,0.003922035,0
2/5/2015 0:52,21.1,25.5,0,445,0.003942734,0
2/5/2015 0:53,21,25.39,0,443,0.003901421,0
2/5/2015 0:53,21.1,25.5,0,446.5,0.003942734,0
2/5/2015 0:55,21.1,25.5,0,446,0.003942734,0
2/5/2015 0:55,21.1,25.5,0,451.5,0.003942734,0
2/5/2015 0:56,21.1,25.39,0,445,0.003925619,0
2/5/2015 0:58,21.1,25.39,0,449,0.003925619,0
2/5/2015 0:59,21.1,25.39,0,451.6666667,0.003925619,0
2/5/2015 1:00,21.1,25.39,0,452,0.003925619,0
2/5/2015 1:01,21.1,25.39,0,451,0.003925619,0
2/5/2015 1:01,21.05,25.34,0,450,0.003905749,0
2/5/2015 1:02,21.1,25.39,0,450,0.003925619,0
2/5/2015 1:04,21.1,25.39,0,448,0.003925619,0
2/5/2015 1:05,21.1,25.39,0,450.6666667,0.003925619,0
